country,year,adult_pop,total_pop
IM,1870,25264,34120
IM,1871,25505,34447
IM,1872,25762,34794
IM,1873,26007,35125
IM,1874,26269,35478
IM,1875,26542,35847
IM,1876,26834,36241
IM,1877,27138,36652
IM,1878,27435,37053
IM,1879,27727,37447
IM,1880,27984,37795
IM,1881,28237,38135
IM,1882,28456,38431
IM,1883,28653,38698
IM,1884,28874,38997
IM,1885,29110,39314
IM,1886,29350,39640
IM,1887,29581,39951
IM,1888,29809,40260
IM,1889,30050,40584
IM,1890,30298,40919
IM,1891,30554,41265
IM,1892,30822,41627
IM,1893,31110,42016
IM,1894,31408,42419
IM,1895,31701,42814
IM,1896,32006,43227
IM,1897,32320,43650
IM,1898,32638,44080
IM,1899,32956,44509
IM,1900,33264,44925
IM,1901,33574,45343
IM,1902,33860,45731
IM,1903,34147,46117
IM,1904,34441,46515
IM,1905,34740,46919
IM,1906,35047,47333
IM,1907,35351,47744
IM,1908,35664,48166
IM,1909,35984,48599
IM,1910,36304,49031
IM,1911,36588,49415
IM,1912,36724,49598
IM,1913,36895,49830
IM,1914,37219,50267
IM,1915,37455,50585
IM,1916,37595,50775
IM,1917,37676,50884
IM,1918,37645,50842
IM,1919,37612,50797
IM,1920,37844,51110
IM,1921,38124,51489
IM,1922,35864,48437
IM,1923,36045,48681
IM,1924,36303,49030
IM,1925,36419,49187
IM,1926,36559,49376
IM,1927,36686,49547
IM,1928,36839,49753
IM,1929,36915,49856
IM,1930,37072,50068
IM,1931,37240,50295
IM,1932,37451,50580
IM,1933,37600,50782
IM,1934,37718,50941
IM,1935,37882,51163
IM,1936,38054,51394
IM,1937,38222,51621
IM,1938,38388,51845
IM,1939,38588,52115
IM,1940,38788,52386
IM,1941,38988,52656
IM,1942,39188,52926
IM,1943,39388,53197
IM,1944,39589,53467
IM,1945,39789,53737
IM,1946,39989,54008
IM,1947,40189,54278
IM,1948,40389,54548
IM,1949,40589,54819
IM,1950,40789,55089
IM,1951,40747,55066
IM,1952,40497,54642
IM,1953,40167,54071
IM,1954,39788,53445
IM,1955,39366,52776
IM,1956,38890,52059
IM,1957,38347,51304
IM,1958,37757,50525
IM,1959,37114,49714
IM,1960,36397,48868
IM,1961,35984,48451
IM,1962,36090,48688
IM,1963,36375,49151
IM,1964,36655,49625
IM,1965,36944,50090
IM,1966,37420,50749
IM,1967,38181,51741
IM,1968,39063,52891
IM,1969,39964,54074
IM,1970,40888,55300
IM,1971,41697,56427
IM,1972,42311,57367
IM,1973,42851,58256
IM,1974,43370,59139
IM,1975,43879,59959
IM,1976,44396,60750
IM,1977,44944,61566
IM,1978,45538,62398
IM,1979,46179,63239
IM,1980,46871,64076
IM,1981,47402,64596
IM,1982,47631,64686
IM,1983,47761,64630
IM,1984,47894,64528
IM,1985,48018,64401
IM,1986,48438,64695
IM,1987,49265,65597
IM,1988,50204,66680
IM,1989,51176,67790
IM,1990,52201,68916
IM,1991,53060,69808
IM,1992,53612,70353
IM,1993,54033,70772
IM,1994,54398,71168
IM,1995,54700,71513
IM,1996,55097,72047
IM,1997,55660,72909
IM,1998,56281,73861
IM,1999,56966,74790
IM,2000,57700,75659
IM,2001,58405,76476
IM,2002,59053,77275
IM,2003,59680,78049
IM,2004,60328,78792
IM,2005,61022,79516
IM,2006,61746,80294
IM,2007,62476,81147
IM,2008,63208,82029
IM,2009,63970,82939
IM,2010,64793,83873
IM,2011,65323,84382
IM,2012,65451,84335
IM,2013,65470,84141
IM,2014,65416,83892
IM,2015,65299,83593
IM,2016,65378,83466
IM,2017,65754,83609
IM,2018,66194,83805
IM,2019,66595,83957
IM,2020,66922,84064
IM,2021,67099,84106
IM,2022,67229,84132
IM,2023,67408,84165
IM,2024,67565,84160
IN,1800,90323851,169845526
IN,1801,90657883,170473641
IN,1802,90993181,171104138
IN,1803,91329751,171737025
IN,1804,91667597,172372313
IN,1805,92006724,173010010
IN,1806,92347137,173650124
IN,1807,92688840,174292666
IN,1808,93031840,174937645
IN,1809,93376140,175585069
IN,1810,93721746,176234948
IN,1811,94075248,176899675
IN,1812,93637824,176077140
IN,1813,93202483,175258523
IN,1814,92769216,174443805
IN,1815,92338012,173632967
IN,1816,91908862,172825991
IN,1817,91481756,172022858
IN,1818,91056685,171223550
IN,1819,90633637,170428050
IN,1820,90212605,169636338
IN,1821,89803541,168867132
IN,1822,90261256,169727821
IN,1823,90721363,170593009
IN,1824,91183875,171462719
IN,1825,91648804,172336975
IN,1826,92116163,173215801
IN,1827,92585966,174099220
IN,1828,93058224,174987257
IN,1829,93532950,175879935
IN,1830,94010157,176777279
IN,1831,94519079,177734258
IN,1832,94363394,177441506
IN,1833,94208156,177149596
IN,1834,94053366,176858528
IN,1835,93899024,176568304
IN,1836,93745131,176278922
IN,1837,93591687,175990385
IN,1838,93438693,175702693
IN,1839,93286148,175415846
IN,1840,93134053,175129846
IN,1841,92983992,174847671
IN,1842,93818482,176416851
IN,1843,94659959,177999169
IN,1844,95508991,179595696
IN,1845,96365648,181206558
IN,1846,97229996,182831884
IN,1847,98102106,184471805
IN,1848,98982051,186126459
IN,1849,99871456,187798900
IN,1850,100768869,189486402
IN,1851,101714346,191264282
IN,1852,102235123,192243556
IN,1853,102758605,193227913
IN,1854,103284930,194217618
IN,1855,103814443,195213318
IN,1856,104369449,196256955
IN,1857,104927774,197306833
IN,1858,105489443,198362999
IN,1859,106054482,199425501
IN,1860,106622917,200494389
IN,1861,107207968,201594523
IN,1862,107724148,202565152
IN,1863,108243241,203541256
IN,1864,108765268,204522880
IN,1865,109290295,205510145
IN,1866,109821038,206508156
IN,1867,110354894,207512023
IN,1868,110891893,208521799
IN,1869,111432062,209537536
IN,1870,111975763,210559915
IN,1871,112529709,211601559
IN,1872,112682810,211889450
IN,1873,112836964,212179322
IN,1874,112992187,212471204
IN,1875,113148508,212765151
IN,1876,113305108,213059623
IN,1877,113462822,213356189
IN,1878,113621752,213655042
IN,1879,113782375,213957079
IN,1880,113944169,214261317
IN,1881,114107560,214568558
IN,1882,115185427,216595386
IN,1883,116272961,218640392
IN,1884,117371000,220705152
IN,1885,118479649,222789863
IN,1886,119599015,224894725
IN,1887,120729204,227019939
IN,1888,121870325,229165711
IN,1889,123022488,231332245
IN,1890,124185803,233519750
IN,1891,125410824,235823287
IN,1892,125625528,236227017
IN,1893,125841759,236633619
IN,1894,126059586,237043222
IN,1895,126278951,237455717
IN,1896,126499877,237871148
IN,1897,126722388,238289559
IN,1898,126946508,238710995
IN,1899,127172260,239135502
IN,1900,127399671,239563126
IN,1901,127665985,240063904
IN,1902,128509261,241649607
IN,1903,129327015,243187315
IN,1904,130145655,244726691
IN,1905,130986481,246307785
IN,1906,131828215,247890587
IN,1907,132671313,249475954
IN,1908,133515344,251063075
IN,1909,134360318,252651970
IN,1910,135163677,254162611
IN,1911,135966568,255672386
IN,1912,136587215,256616262
IN,1913,137523088,257875371
IN,1914,138465998,259141519
IN,1915,139415996,260414753
IN,1916,140373131,261695124
IN,1917,141337453,262982683
IN,1918,135084698,257053165
IN,1919,133620664,255912367
IN,1920,135527963,258142903
IN,1921,136479792,259417975
IN,1922,136681429,261409899
IN,1923,137483892,264002657
IN,1924,138286714,266595773
IN,1925,139089896,269189250
IN,1926,139973518,271863165
IN,1927,140858816,274538758
IN,1928,141744499,277214735
IN,1929,142710632,279971162
IN,1930,143677152,282727978
IN,1931,145829191,286670310
IN,1932,148450509,290639887
IN,1933,151194724,294732361
IN,1934,153981811,298867706
IN,1935,156811807,303045960
IN,1936,159733520,307315933
IN,1937,162729544,311660214
IN,1938,165768596,316047525
IN,1939,166939612,318566800
IN,1940,168110628,321086075
IN,1941,169281645,323605349
IN,1942,170452661,326124624
IN,1943,171623677,328643899
IN,1944,172794693,331163173
IN,1945,173965709,333682448
IN,1946,175136725,336201722
IN,1947,176307741,338720997
IN,1948,177478757,341240272
IN,1949,178649774,343759546
IN,1950,179820781,346278821
IN,1951,183480734,353870057
IN,1952,187300516,361874903
IN,1953,191103781,370104573
IN,1954,194975031,378687138
IN,1955,198992172,387700887
IN,1956,203103875,396988903
IN,1957,207106469,406253888
IN,1958,211202500,415777442
IN,1959,215496344,425780669
IN,1960,219696859,435990338
IN,1961,223953250,446564729
IN,1962,228138672,457283090
IN,1963,232271750,468138575
IN,1964,236464578,479229598
IN,1965,240586875,490140146
IN,1966,244597766,500740247
IN,1967,248804922,511606372
IN,1968,253044078,522716889
IN,1969,257672281,533880544
IN,1970,263506531,545864268
IN,1971,269608344,558096387
IN,1972,275898813,570482142
IN,1973,282754156,583465598
IN,1974,290136281,597041391
IN,1975,298175281,611309535
IN,1976,306462000,625861883
IN,1977,315068813,640801103
IN,1978,323703969,655728229
IN,1979,332612750,671155747
IN,1980,341936313,687354025
IN,1981,351232938,703696250
IN,1982,360688531,720313473
IN,1983,370414938,737372681
IN,1984,380352656,754875449
IN,1985,390383031,772647793
IN,1986,400502469,790689978
IN,1987,410811938,808931270
IN,1988,421436688,827342990
IN,1989,432387156,846039529
IN,1990,443676281,864972221
IN,1991,455223281,883927600
IN,1992,467067625,902957070
IN,1993,479300156,922118387
IN,1994,491716250,941163767
IN,1995,504348500,960301044
IN,1996,517400469,979678458
IN,1997,530757625,999133762
IN,1998,544335188,1018665080
IN,1999,558227625,1038225823
IN,2000,572559313,1057922733
IN,2001,587354750,1077898575
IN,2002,602265250,1097600380
IN,2003,617310438,1116803006
IN,2004,632930125,1135991513
IN,2005,648736188,1154676322
IN,2006,664805438,1172878890
IN,2007,681045875,1190676021
IN,2008,697114125,1207930964
IN,2009,713595375,1225524753
IN,2010,730531563,1243481564
IN,2011,747593375,1261224954
IN,2012,764711688,1278674502
IN,2013,781912563,1295829511
IN,2014,799169750,1312277191
IN,2015,816318875,1328024498
IN,2016,833609625,1343944296
IN,2017,851050438,1359657400
IN,2018,868232250,1374659064
IN,2019,885129250,1389030312
IN,2020,901947063,1402617695
IN,2021,917374625,1414203896
IN,2022,932749313,1425423212
IN,2023,949483063,1438069596
IN,2024,966282250,1450935791
IQ,1800,871003,1660430
IQ,1801,873616,1665411
IQ,1802,876237,1670407
IQ,1803,878866,1675418
IQ,1804,881503,1680445
IQ,1805,884147,1685486
IQ,1806,886800,1690542
IQ,1807,889460,1695614
IQ,1808,892128,1700701
IQ,1809,894805,1705803
IQ,1810,897489,1710920
IQ,1811,900182,1716053
IQ,1812,902882,1721201
IQ,1813,905591,1726365
IQ,1814,908308,1731544
IQ,1815,911033,1736739
IQ,1816,913766,1741949
IQ,1817,916507,1747175
IQ,1818,919256,1752416
IQ,1819,922014,1757673
IQ,1820,924780,1762946
IQ,1821,927555,1768235
IQ,1822,930337,1773540
IQ,1823,933128,1778861
IQ,1824,935928,1784197
IQ,1825,938735,1789550
IQ,1826,941552,1794918
IQ,1827,944376,1800303
IQ,1828,947209,1805704
IQ,1829,950051,1811121
IQ,1830,952901,1816555
IQ,1831,955760,1822004
IQ,1832,958627,1827470
IQ,1833,961503,1832953
IQ,1834,964388,1838451
IQ,1835,967281,1843967
IQ,1836,970183,1849499
IQ,1837,973093,1855047
IQ,1838,976012,1860612
IQ,1839,978940,1866194
IQ,1840,981877,1871793
IQ,1841,984823,1877408
IQ,1842,987777,1883040
IQ,1843,990741,1888690
IQ,1844,993713,1894356
IQ,1845,996694,1900039
IQ,1846,999684,1905739
IQ,1847,1002683,1911456
IQ,1848,1005691,1917190
IQ,1849,1008708,1922942
IQ,1850,1011734,1928711
IQ,1851,1017805,1940283
IQ,1852,1023912,1951925
IQ,1853,1030055,1963636
IQ,1854,1036235,1975418
IQ,1855,1042453,1987271
IQ,1856,1048708,1999194
IQ,1857,1055000,2011189
IQ,1858,1061330,2023257
IQ,1859,1067698,2035396
IQ,1860,1074104,2047608
IQ,1861,1080549,2059894
IQ,1862,1087032,2072253
IQ,1863,1093554,2084687
IQ,1864,1100115,2097195
IQ,1865,1106716,2109778
IQ,1866,1113356,2122437
IQ,1867,1120037,2135172
IQ,1868,1126757,2147983
IQ,1869,1133517,2160870
IQ,1870,1140318,2173836
IQ,1871,1147160,2186879
IQ,1872,1154043,2200000
IQ,1873,1167998,2226603
IQ,1874,1182122,2253527
IQ,1875,1196416,2280777
IQ,1876,1210884,2308357
IQ,1877,1225526,2336270
IQ,1878,1240345,2364520
IQ,1879,1255343,2393113
IQ,1880,1270523,2422051
IQ,1881,1285887,2451338
IQ,1882,1301436,2480980
IQ,1883,1317173,2510981
IQ,1884,1333100,2541344
IQ,1885,1349221,2572074
IQ,1886,1365536,2603176
IQ,1887,1382048,2634654
IQ,1888,1398760,2666513
IQ,1889,1415674,2698757
IQ,1890,1432792,2731391
IQ,1891,1450118,2764419
IQ,1892,1467653,2797847
IQ,1893,1485400,2831679
IQ,1894,1503362,2865920
IQ,1895,1521541,2900575
IQ,1896,1539940,2935650
IQ,1897,1558561,2971148
IQ,1898,1577407,3007076
IQ,1899,1596481,3043438
IQ,1900,1615786,3080239
IQ,1901,1635325,3117486
IQ,1902,1655099,3155183
IQ,1903,1675113,3193336
IQ,1904,1695369,3231951
IQ,1905,1715869,3271032
IQ,1906,1736618,3310586
IQ,1907,1757618,3350618
IQ,1908,1783522,3400000
IQ,1909,1804612,3440206
IQ,1910,1822416,3474147
IQ,1911,1840396,3508423
IQ,1912,1858554,3543037
IQ,1913,1876890,3577992
IQ,1914,1914663,3650000
IQ,1915,1916577,3653650
IQ,1916,1918494,3657304
IQ,1917,1920413,3660961
IQ,1918,1922333,3664622
IQ,1919,1951168,3719591
IQ,1920,1980435,3775385
IQ,1921,2010142,3832016
IQ,1922,2040294,3889496
IQ,1923,2070899,3947839
IQ,1924,2101962,4007056
IQ,1925,2133491,4067162
IQ,1926,2165494,4128169
IQ,1927,2197976,4190092
IQ,1928,2230946,4252943
IQ,1929,2264410,4316737
IQ,1930,2298376,4381489
IQ,1931,2332852,4447211
IQ,1932,2367845,4513919
IQ,1933,2403362,4581628
IQ,1934,2439413,4650352
IQ,1935,2476004,4720108
IQ,1936,2513144,4790909
IQ,1937,2550841,4862773
IQ,1938,2589104,4935714
IQ,1939,2620474,4995517
IQ,1940,2651845,5055320
IQ,1941,2683215,5115123
IQ,1942,2714586,5174926
IQ,1943,2745957,5234729
IQ,1944,2777327,5294532
IQ,1945,2808698,5354335
IQ,1946,2840068,5414138
IQ,1947,2871439,5473941
IQ,1948,2902809,5533744
IQ,1949,2934180,5593547
IQ,1950,2965551,5653350
IQ,1951,3014877,5774129
IQ,1952,3066836,5913007
IQ,1953,3120415,6064248
IQ,1954,3175760,6219466
IQ,1955,3233639,6366279
IQ,1956,3293994,6507500
IQ,1957,3356713,6633376
IQ,1958,3420866,6741677
IQ,1959,3488006,6870380
IQ,1960,3560913,7022052
IQ,1961,3638490,7194553
IQ,1962,3719758,7413875
IQ,1963,3804968,7667928
IQ,1964,3893922,7929566
IQ,1965,3986747,8202140
IQ,1966,4081508,8485104
IQ,1967,4176036,8778869
IQ,1968,4277559,9085016
IQ,1969,4385946,9403356
IQ,1970,4498453,9735611
IQ,1971,4619557,10077809
IQ,1972,4754960,10430164
IQ,1973,4904110,10795869
IQ,1974,5054788,11167761
IQ,1975,5193629,11543639
IQ,1976,5327076,11927651
IQ,1977,5451552,12331046
IQ,1978,5564759,12753355
IQ,1979,5685564,13170365
IQ,1980,5814091,13591992
IQ,1981,5942799,14006381
IQ,1982,6097155,14406083
IQ,1983,6292531,14840555
IQ,1984,6505132,15310733
IQ,1985,6679236,15683430
IQ,1986,6864738,16074145
IQ,1987,7077625,16521049
IQ,1988,7265792,16908819
IQ,1989,7487993,17364542
IQ,1990,7613936,17581206
IQ,1991,7730151,17767253
IQ,1992,8003458,18300845
IQ,1993,8442830,19201195
IQ,1994,8903268,20139807
IQ,1995,9257826,20825860
IQ,1996,9611109,21501321
IQ,1997,9964748,22176593
IQ,1998,10332225,22884399
IQ,1999,10720401,23636527
IQ,2000,11127843,24424056
IQ,2001,11534983,25197840
IQ,2002,11965923,26006559
IQ,2003,12395123,26802659
IQ,2004,12815646,27577878
IQ,2005,13264074,28407448
IQ,2006,13418940,28616515
IQ,2007,13364821,28391607
IQ,2008,13695870,28971036
IQ,2009,14281335,30058206
IQ,2010,14828711,31045366
IQ,2011,15435800,32161424
IQ,2012,16225118,33654842
IQ,2013,17091525,35281989
IQ,2014,17801393,36550059
IQ,2015,18408441,37560535
IQ,2016,18989240,38469627
IQ,2017,19578480,39337353
IQ,2018,20227398,40265624
IQ,2019,20892807,41192171
IQ,2020,21559822,42116605
IQ,2021,22244342,43071211
IQ,2022,22964234,44070551
IQ,2023,23696631,45074049
IQ,2024,24419664,46042015
IR,1800,4041174,7610579
IR,1801,4049257,7625800
IR,1802,4057355,7641052
IR,1803,4065470,7656334
IR,1804,4073601,7671647
IR,1805,4081748,7686990
IR,1806,4089911,7702364
IR,1807,4098091,7717769
IR,1808,4106287,7733204
IR,1809,4114500,7748671
IR,1810,4122729,7764168
IR,1811,4130974,7779696
IR,1812,4139236,7795256
IR,1813,4147515,7810846
IR,1814,4155810,7826468
IR,1815,4164122,7842121
IR,1816,4172450,7857805
IR,1817,4180795,7873521
IR,1818,4189156,7889268
IR,1819,4197535,7905046
IR,1820,4205930,7920856
IR,1821,4214342,7936698
IR,1822,4222770,7952572
IR,1823,4231216,7968477
IR,1824,4239678,7984414
IR,1825,4248158,8000383
IR,1826,4256654,8016383
IR,1827,4265167,8032416
IR,1828,4273697,8048481
IR,1829,4282245,8064578
IR,1830,4290809,8080707
IR,1831,4299391,8096868
IR,1832,4307990,8113062
IR,1833,4316606,8129288
IR,1834,4325239,8145547
IR,1835,4333889,8161838
IR,1836,4342557,8178162
IR,1837,4351242,8194518
IR,1838,4359945,8210907
IR,1839,4368665,8227329
IR,1840,4377402,8243783
IR,1841,4386157,8260271
IR,1842,4394929,8276792
IR,1843,4403719,8293345
IR,1844,4412526,8309932
IR,1845,4421352,8326552
IR,1846,4430194,8343205
IR,1847,4439055,8359891
IR,1848,4447933,8376611
IR,1849,4456829,8393364
IR,1850,4465742,8410151
IR,1851,4474674,8426971
IR,1852,4483623,8443825
IR,1853,4492590,8460713
IR,1854,4501575,8477634
IR,1855,4510579,8494590
IR,1856,4519600,8511579
IR,1857,4528639,8528602
IR,1858,4537696,8545659
IR,1859,4546772,8562750
IR,1860,4555865,8579876
IR,1861,4564977,8597036
IR,1862,4574107,8614230
IR,1863,4583255,8631458
IR,1864,4592422,8648721
IR,1865,4601606,8666019
IR,1866,4610810,8683351
IR,1867,4620031,8700717
IR,1868,4629271,8718119
IR,1869,4638530,8735555
IR,1870,4647807,8753026
IR,1871,4657103,8770532
IR,1872,4666417,8788073
IR,1873,4409721,8304649
IR,1874,4429565,8342020
IR,1875,4449498,8379559
IR,1876,4469521,8417267
IR,1877,4489634,8455145
IR,1878,4509837,8493193
IR,1879,4530131,8531413
IR,1880,4550517,8569804
IR,1881,4570994,8608368
IR,1882,4591564,8647106
IR,1883,4612226,8686018
IR,1884,4632981,8725105
IR,1885,4653829,8764368
IR,1886,4674772,8803807
IR,1887,4695808,8843425
IR,1888,4716939,8883220
IR,1889,4738165,8923194
IR,1890,4759487,8963349
IR,1891,4780905,9003684
IR,1892,4816762,9071212
IR,1893,4852887,9139246
IR,1894,4889284,9207790
IR,1895,4925954,9276848
IR,1896,4962898,9346425
IR,1897,5000120,9416523
IR,1898,5037621,9487147
IR,1899,5075403,9558300
IR,1900,5113469,9629988
IR,1901,5144585,9688588
IR,1902,5180888,9756955
IR,1903,5222376,9835089
IR,1904,5258679,9903456
IR,1905,5294981,9971823
IR,1906,5336470,10049957
IR,1907,5372772,10118324
IR,1908,5409075,10186691
IR,1909,5450563,10264825
IR,1910,5486866,10333192
IR,1911,5528354,10411325
IR,1912,5564657,10479692
IR,1913,5606146,10557826
IR,1914,5647634,10635960
IR,1915,5730611,10792228
IR,1916,5772100,10870361
IR,1917,5813589,10948495
IR,1918,5855077,11026629
IR,1919,5896566,11104763
IR,1920,5896566,11104763
IR,1921,5948426,11202430
IR,1922,5974357,11251263
IR,1923,6021031,11339164
IR,1924,6062520,11417298
IR,1925,6109195,11505198
IR,1926,6150683,11583332
IR,1927,6244033,11759133
IR,1928,6337382,11934934
IR,1929,6430731,12110735
IR,1930,6529267,12296303
IR,1931,6622616,12472104
IR,1932,6721151,12657671
IR,1933,6804129,12813939
IR,1934,6907850,13009273
IR,1935,7011572,13204608
IR,1936,7115293,13399942
IR,1937,7219014,13595277
IR,1938,7327922,13800378
IR,1939,7447846,14026226
IR,1940,7567770,14252074
IR,1941,7687694,14477922
IR,1942,7807618,14703770
IR,1943,7927542,14929618
IR,1944,8047466,15155465
IR,1945,8167390,15381313
IR,1946,8287314,15607161
IR,1947,8407238,15833009
IR,1948,8527162,16058857
IR,1949,8647086,16284705
IR,1950,8767009,16510553
IR,1951,8929326,16921274
IR,1952,9095614,17344433
IR,1953,9260318,17778114
IR,1954,9423489,18226199
IR,1955,9587600,18700802
IR,1956,9754048,19204386
IR,1957,9917950,19726842
IR,1958,10073697,20266511
IR,1959,10234090,20846775
IR,1960,10408739,21470434
IR,1961,10599740,22125726
IR,1962,10807235,22807907
IR,1963,11033493,23519005
IR,1964,11282523,24262859
IR,1965,11552898,25036978
IR,1966,11832866,25829270
IR,1967,12113556,26628432
IR,1968,12398588,27437391
IR,1969,12735666,28273482
IR,1970,13139800,29145100
IR,1971,13566434,30029071
IR,1972,14014758,30921179
IR,1973,14494873,31839838
IR,1974,15000179,32796463
IR,1975,15533314,33802973
IR,1976,16062793,34837271
IR,1977,16604018,35933181
IR,1978,17185578,37126535
IR,1979,17796584,38424952
IR,1980,18439516,39842324
IR,1981,19622303,41989312
IR,1982,20861963,44272141
IR,1983,21626873,46029535
IR,1984,22367369,47793998
IR,1985,23120461,49582289
IR,1986,23948783,51446045
IR,1987,24819084,53323493
IR,1988,25632518,55072694
IR,1989,26402988,56704914
IR,1990,27258434,58380092
IR,1991,28115084,59986931
IR,1992,28732477,61184983
IR,1993,28695617,61403543
IR,1994,28715002,61520598
IR,1995,29330359,62205567
IR,1996,30092668,62881300
IR,1997,31059879,63639638
IR,1998,32242771,64519859
IR,1999,33578688,65445391
IR,2000,35056648,66418659
IR,2001,36659754,67452005
IR,2002,37998070,68011317
IR,2003,39511105,68769340
IR,2004,41529930,70256316
IR,2005,43589895,71828455
IR,2006,45630227,73392747
IR,2007,47397734,74602648
IR,2008,48891473,75514204
IR,2009,50324340,76457825
IR,2010,51687184,77420842
IR,2011,52964477,78383598
IR,2012,54175230,79370580
IR,2013,55310867,80414686
IR,2014,56330031,81502045
IR,2015,57236340,82619362
IR,2016,58115199,83812228
IR,2017,58982059,85026754
IR,2018,59782504,86117998
IR,2019,60538516,87051648
IR,2020,61136363,87723443
IR,2021,61785348,88455488
IR,2022,62725879,89524246
